ID|date_updated|source|ID_source|date_updated_source|name_primary_en|name_secondary_en|categories_en|weight_package_g|weight_serving_g|energy_kJ_per_100g|energy_kcal_per_100g|fats_total_g_per_100g|fats_saturated_g_per_100g|fats_monounsaturated_g_per_100g|fats_polyunsaturated_g_per_100g|fats_trans_g_per_100g|fats_omega6_linoleic_g_per_100g|fats_omega3_alphalinolenic_g_per_100g|fats_omega3_icosapentaenoic_g_per_100g|fats_omega3_docosahexaenoic_g_per_100g|fats_cholesterol_g_per_100g|carbohydrates_available_g_per_100g|carbohydrates_sugars_g_per_100g|carbohydrates_starch_g_per_100g|carbohydrates_dietary_fibres_g_per_100g|proteins_total_g_per_100g|salt_sodium_chloride_total_g_per_100g|alcohol_g_per_100g|water_g_per_100g|vitaminA_RE_total_g_per_100g|vitaminA_RE_REA_g_per_100g|vitaminA_RE_retinol_pure_g_per_100g|vitaminA_RE_betacarotene_activity_g_per_100g|vitaminA_RE_betacarotene_pure_g_per_100g|vitaminB1_thiamine_g_per_100g|vitaminB2_riboflavin_g_per_100g|vitaminB6_pyridoxine_g_per_100g|vitaminB12_cobalamine_g_per_100g|vitaminB3_niacin_g_per_100g|vitaminB9_folate_g_per_100g|vitaminB5_panthothenic_g_per_100g|vitaminC_ascorbic_g_per_100g|vitaminD_calciferol_g_per_100g|vitaminE_alphatocopherol_g_per_100g|mineralK_potassium_g_per_100g|mineralNa_sodium_g_per_100g|mineralCl_chloride_g_per_100g|mineralCa_calcium_g_per_100g|mineralMg_magnesium_g_per_100g|mineralP_phosphorus_g_per_100g|mineralFe_iron_g_per_100g|mineralI_iodide_g_per_100g|mineralZn_zinc_g_per_100g|mineralSe_selenium_g_per_100g|name_primary_uk|name_secondary_uk|categories_uk|name_primary_de|name_secondary_de|categories_de|name_primary_fr|name_secondary_fr|categories_fr|name_primary_it|name_secondary_it|categories_it
generic_SwissFoodDB_product_569|2025-10-04|https://naehrwertdaten.ch/en/downloads/|978|2025-07-01|Cocoa powder, deoiled, without sugar|(null)|Sweets/Chocolate and cocoa products|(null)|(null)|1430|343|12|7.1|4|0.4|(null)|0.38|0|0|0|0|19.6|0|19.6|28.9|24.8|0.8|0|5.1|(null)|(null)|0|0|0|0.00013|0.0002|0.00037|0|0.00221|0.000048|0|0|0|0.00022|4.02|0.32|0.02|0.17|0.6|0.8|0.051|0.000004|0.0075|0.0000076|Какао-порошок, знежирений, без цукру|(null)|Солодощі/Шоколадні та какао-вироби|Kakaopulver, entölt, ohne Zucker|(null)|Süssigkeiten/Schokolade und Kakaoerzeugnisse|Cacao en poudre, dégraissé, non sucré|(null)|Sucreries/Chocolat et produits chocolatés|Cacao in polvere, deoliato, senz zucchero|(null)|Dolciumi/Cioccolato e prodotti a base di cacao
generic_SwissFoodDB_product_570|2025-10-04|https://naehrwertdaten.ch/en/downloads/|983|2025-07-01|Coffee, instant, powder|(null)|Non-alcoholic beverages/Coffee|(null)|(null)|1070|253|(trace)|(trace)|(trace)|(trace)|(null)|(null)|(null)|(null)|(null)|0|42.6|3.6|7.1|19.1|11.2|0.1|0|3.5|0|0|0|0|0|0.00001|0.00011|0.00003|0|0.022|0.000001|0.0004|0|0|0|4.38|0.058|0.05|0.17|0.39|0.35|0.0044|0.00002|0.0005|(null)|Кава, розчинна, порошкова|(null)|Безалкогольні напої/Кава|Kaffee löslich, Pulver|Instant-Kaffee|Alkoholfreie Getränke/Kaffee|Café soluble, poudre|(null)|Boissons sans alcool/Café|Caffè solubile, in polvere|Caffè istantaneo|Bevande analcoliche/Caffè
generic_SwissFoodDB_product_571|2025-10-04|https://naehrwertdaten.ch/en/downloads/|986|2025-07-01|Passion fruit, fresh|(null)|Fruit/Fresh fruit|(null)|(null)|426|102|3|0.5|0.5|1.8|(null)|0.41|0|0|0|0|10.9|8.5|1.2|6.8|2.1|0|0|73.6|0.000127|0.000064|0|0.000764|0.00067|0|0.00007|0.00023|0|0.00147|0.0001026|0.00027|0.0256|0|0.0004|0.24|0.005|0.037|0.0081|0.026|0.046|0.0006|0.0000013|0.0008|0.0000006|Маракуйя, свіжа|(null)|Фрукти/Свіжі фрукти|Passionsfrucht, roh|Maracuja|Früchte/Früchte frisch|Fruit de la passion, cru|Grenadille|Fruits/Fruits frais|Frutto della passione, crudo|(null)|Frutta/Frutta fresca
generic_SwissFoodDB_product_572|2025-10-04|https://naehrwertdaten.ch/en/downloads/|987|2025-07-01|Cranberry, fresh|(null)|Fruit/Fresh fruit|(null)|(null)|153|36|0.5|0|0.1|0.3|(null)|0.03|0|0|0|0|6.2|6.1|0.1|2.9|0.3|0|0|88.4|0.000002|0.000001|0|0.000009|0.000009|0.00002|0.00002|0.00001|0|0.0001|0.000003|0|0.012|0|0.00094|0.081|0.002|0.004|0.014|0.006|0.01|0.0005|0.000005|0.0002|0.0000001|Журавлина, свіжа|(null)|Фрукти/Свіжі фрукти|Preiselbeere, roh|Moosbeere|Früchte/Früchte frisch|Airelle rouge, crue|(null)|Fruits/Fruits frais|Mirtillo rosso (cranberry), crudo|(null)|Frutta/Frutta fresca
generic_SwissFoodDB_product_573|2025-10-04|https://naehrwertdaten.ch/en/downloads/|993|2025-07-01|Lebkuchen, chocolate covered|(null)|Sweets/Other sweet pastries|(null)|(null)|1860|444|18.9|6.8|8.7|2.9|(null)|(null)|(null)|(null)|(null)|0.022|60.2|45.4|13.9|3.5|6.5|0.4|0|10.9|0.000119|0.000085|0.00005|0.000415|0.000415|0.00007|0.00019|0.00009|0|0.00075|0.0000098|0.00028|0.0027|0|0.00475|0.41|0.14|0.061|0.12|0.048|0.21|0.002|0.0000066|0.0011|(null)|Лебкухен, покритий шоколадом|(null)|Солодощі/Інша солодка випічка|Lebkuchen mit Schokoladeüberzug|(null)|Süssigkeiten/Sonstige süsse Backwaren|Pain d'épice, enrobé de chocolat|(null)|Sucreries/Autres articles de pâtisserie|Panpepato ricoperto di cioccolato|(null)|Dolciumi/Altre pasticceri dolci
generic_SwissFoodDB_product_574|2025-10-04|https://naehrwertdaten.ch/en/downloads/|994|2025-07-01|Coffee, black, no sugar added|(null)|Non-alcoholic beverages/Coffee|(null)|(null)|6|2|0|0|0|0|(null)|0|0|0|0|0|0.3|0|0|0.1|0.1|0|0|99.6|0|0|0|0|0|0|0|0|0|0.00013|0|0|0|0|0|0.026|0.0013|0.0013|0.008|0.0033|0.0021|0|0.0000001|0|0|Кава, чорна, без додавання цукру|(null)|Безалкогольні напої/Кава|Kaffee, schwarz, ungezuckert|(null)|Alkoholfreie Getränke/Kaffee|Café, noir, non sucré|(null)|Boissons sans alcool/Café|Caffè, nero, non zuccherato|(null)|Bevande analcoliche/Caffè
generic_SwissFoodDB_product_575|2025-10-04|https://naehrwertdaten.ch/en/downloads/|995|2025-07-01|Soya flour, full fat|(null)|Cereal products, pulses and potatoes/Flour and starch|(null)|(null)|1960|470|22.4|2.7|3.8|12.4|(null)|11|1.4|0|0|0|17.3|6.1|11.2|18|40.8|0|0|5.9|0.000011|0.000006|0|0.000066|0.000066|0.00038|0.00026|0.0004|0|0.0019|0.000245|0.00179|0|0|0.00239|1.87|0.001|0.081|0.18|0.25|0.67|0.0084|0.0000005|0.0041|0.000007|Соєве борошно, цільне жирне|(null)|Зернові продукти, бобові та картопля/Борошно та крохмаль|Sojamehl, vollfett|(null)|Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke|Farine de soja, entière|(null)|Produits céréaliers, légumineuses et pommes de terre/Farines et amidon|Farina di soia integrale (intera)|(null)|Prodotti a base di cereali, legumi e patate/Farine e amidi
generic_SwissFoodDB_product_576|2025-10-04|https://naehrwertdaten.ch/en/downloads/|996|2025-07-01|Soya flour, defatted|(null)|Cereal products, pulses and potatoes/Flour and starch|(null)|(null)|1240|296|1.2|0.2|0.2|0.7|(null)|0.59|0.08|0|0|0|7.5|7.4|0|24.5|51.5|0.1|0|14.2|0.000004|0.000002|0|0.000024|0.000024|0.00069|0.00025|0.00057|0|0.0026|0.000303|0.00198|0|0|0.00004|2.4|0.02|0.13|0.24|0.3|0.67|0.0092|0.0000008|0.0025|0.0000017|Соєве борошно, знежирене|(null)|Зернові продукти, бобові та картопля/Борошно та крохмаль|Sojamehl, entfettet|(null)|Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke|Farine de soja, dégraissée|(null)|Produits céréaliers, légumineuses et pommes de terre/Farines et amidon|Farina di soia, sgrassata|(null)|Prodotti a base di cereali, legumi e patate/Farine e amidi
generic_SwissFoodDB_product_577|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1002|2025-07-01|Carrot, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|186|44|0.4|0.1|0.1|0.1|(null)|0.07|0.01|0|0|0|8|6.3|0.4|2.8|0.7|0.1|0|88.1|0.001384|0.000692|0|0.008301|0.006999|0.00003|0.00002|0.00007|0|0.00027|0.0000396|0.00032|0.0028|0|0.0003|0.21|0.025|0.039|0.031|0.0067|0.024|0.0001|0.0000019|0.0002|0.0000002|Морква, приготована на пару (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Karotte, gedämpft (ohne Zugabe von Salz)|Rüebli|Gemüse/Gemüse gekocht (inkl. Konserven)|Carotte, à la vapeur (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Carota, al vapore (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_578|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1003|2025-07-01|Eggplant, stewed (without addition of fat and salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|101|24|0.2|0|0|0.1|(null)|0.08|0.02|0|0|0|2.8|2.8|0|3.2|1.3|0|0|92.6|0.000009|0.000004|0|0.000052|0.000052|0.00004|0.00004|0.00008|0|0.00072|0.0000184|0.00026|0.0017|0|0.00021|0.23|0.0027|0.065|0.015|0.015|0.025|0.0003|0.0000001|0.0002|0.0000046|Баклажани, тушковані (без додавання жиру та солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Aubergine, gedünstet (ohne Zugabe von Fett und Salz)|Eierfrucht|Gemüse/Gemüse gekocht (inkl. Konserven)|Aubergine, à l'étuvée (sans adjonction de graisse ni de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Melanzane, stufate (senza aggiunta di grassi o sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_579|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1004|2025-07-01|Cauliflower, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|109|26|0.7|0.2|0.1|0.3|(null)|0.08|0.17|0|0|0|2.1|1.7|0.2|2|1.8|0|0|92.8|0.000001|0|0|0.000006|0.000006|0.00003|0.00009|0.00014|0|0.00022|0.0000354|0.00067|0.0475|0|0.00009|0.24|0.0054|0.022|0.023|0.0093|0.04|0.0002|0.0000007|0.0003|0.000001|Цвітна капуста, приготована на пару (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Blumenkohl, gedämpft (ohne Zugabe von Salz)|(null)|Gemüse/Gemüse gekocht (inkl. Konserven)|Chou-fleur, à la vapeur (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Cavolfiore, al vapore (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_580|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1005|2025-07-01|Broccoli, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|149|35|0.5|0.1|0.1|0.2|(null)|0.05|0.06|0|0|0|2.9|1.7|0.5|2.8|3.3|0|0|90.4|0.00008|0.00004|0|0.000479|0.000479|0.00008|0.0001|0.00017|0|0.00062|0.0000348|0.00063|0.0742|0|0.00139|0.32|0.0098|0.071|0.042|0.019|0.073|0.0007|0.0000069|0.0004|0.0000007|Броколі, приготована на пару (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Broccoli, gedämpft (ohne Zugabe von Salz)|(null)|Gemüse/Gemüse gekocht (inkl. Konserven)|Brocoli, à la vapeur (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Broccoli, al vapore (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_581|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1006|2025-07-01|Chicory, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|82|20|0.2|0|0|0.1|(null)|0.07|0.03|0|0|0|2.8|2.4|0.2|1.2|1.1|0|0|94.7|0.000215|0.000107|0|0.001289|0.001289|0.00004|0.00004|0.00003|0|0.00017|0.0000158|0.00012|0.0009|0|0|0.16|0.0017|0.033|0.018|0.0083|0.024|0.0001|0.0000004|0.0001|0.0000001|Цикорій, приготований на пару (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Chicorée, gedämpft (ohne Zugabe von Salz)|Brüsseler Endivie|Gemüse/Gemüse gekocht (inkl. Konserven)|Endive, à la vapeur (sans adjonction de sel)|Chicorée de Bruxelles|Légumes/Légumes cuits (conserves comprises)|Cicoria belga, al vapore (senza aggiunta di sale)|Indivia belga|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_582|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1007|2025-07-01|Chinese cabbage, stewed (without addition of fat and salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|59|14|0.2|0|0|0.1|(null)|0.03|0.05|0|0|0|1.2|1.1|0|1|1.3|0|0|96.5|0.000007|0.000003|0|0.000039|0.000039|0.00003|0.00003|0.00013|0|0.00033|0.000032|0.00016|0.012|0|0.00025|0.2|0.0059|0.018|0.032|0.0084|0.04|0.0003|0.0000003|0.0002|0.0000002|Пекінська капуста, тушкована (без додавання жиру та солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Chinakohl, gedünstet (ohne Zugabe von Fett und Salz)|Japankohl;Selleriekohl;Pekingkohl|Gemüse/Gemüse gekocht (inkl. Konserven)|Chou de Chine, à l'étuvée (sans adjonction de graisse ni de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Cavolo cinese, stufato (senza aggiunta di grasso e sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_583|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1008|2025-07-01|Fennel, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|92|22|0.4|0.1|0.1|0.2|(null)|0.04|0.12|0|0|0|2.5|2.1|0.4|2.4|1|0|0|93.7|0.000001|0.000001|0|0.000007|0.000007|0.00002|0.0001|0.00003|0|0.00016|0.0000118|0.00013|0.0025|0|0.00014|0.27|0.019|0.075|0.035|0.0099|0.027|0.0002|0.0000005|0.0002|0|Фенхель, приготований на пару (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Fenchel, gedämpft (ohne Zugabe von Salz)|(null)|Gemüse/Gemüse gekocht (inkl. Konserven)|Fenouil, à la vapeur (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Finocchio, al vapore (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_584|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1009|2025-07-01|Green bean, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|141|34|0.2|0.1|0|0.1|(null)|0.06|0.06|0|0|0|4.4|3.4|0.8|3.2|2|0|0|90.3|0.000058|0.000029|0|0.00035|0.00035|0.00011|0.00009|0.00008|0|0.0007|0.0000351|0.00012|0.0084|0|0.00039|0.24|0.0036|0.014|0.054|0.024|0.04|0.0009|0.0000026|0.0004|0.000001|Зелена квасоля, приготована на пару (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Bohne, grün, gedämpft (ohne Zugabe von Salz)|Gartenbohne|Gemüse/Gemüse gekocht (inkl. Konserven)|Haricot (vert), à la vapeur (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Fagiolini verdi, al vapore (senza agigunta di sale)|Fagiolo comune|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_585|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1010|2025-07-01|Green pea, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|417|99|0.8|0.1|0.1|0.3|(null)|0.17|0.04|0|0|0|12.5|2.5|7.7|5.8|7.6|0|0|73.8|0.000073|0.000036|0|0.000437|0.000437|0.00017|0.00014|0.00011|0|0.00192|0.0000416|0.0007|0.0351|0|0.00024|0.19|0.0017|0.044|0.049|0.028|0.066|0.0011|0.0000019|0.0007|0.000002|Зелений горошок, пропарений (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Erbse, grün, gedämpft (ohne Zugabe von Salz)|(null)|Gemüse/Gemüse gekocht (inkl. Konserven)|Petit-pois, à la vapeur (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Piselli, verdi, al vapore (senza aggiunta sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_586|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1011|2025-07-01|Green peas (canned), heated (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|374|89|0.8|0.1|0.1|0.4|(null)|0.2|0.05|0|0|0|13.1|0|4.5|5.1|4.9|0.6|0|76.2|0.000066|0.000033|0|0.000396|0.000396|0.0001|0.00008|0.00004|0|0.00085|0.0000255|0.00012|0.0068|0|0.00021|0.11|0.24|0.43|0.032|0.02|0.084|0.0014|0.0000053|0.0005|(null)|Зелений горошок (консервований), підігрітий (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Erbse (Konserve), aufgewärmt (ohne Zugabe von Salz)|(null)|Gemüse/Gemüse gekocht (inkl. Konserven)|Petit-pois (conserve), réchauffé (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Piselli (conserva), riscaldati (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_587|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1012|2025-07-01|Sugar pea, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|219|52|0.3|0|0|0.1|(null)|0.01|0.02|0|0|0|6.9|2.9|1.3|2.5|4.1|0|0|86.2|0.000046|0.000023|0|0.000275|0.000275|0.00015|0.00014|0.00011|0|0.00064|0.0000209|0.0004|0.0437|0|0.00044|0.18|0.0017|0.019|0.049|0.028|0.065|0.001|0.0000018|0.0005|0|Цукровий горошок, пропарений (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Kefe, gedämpft (ohne Zugabe von Salz)|Zuckerschote;Kiefelerbse|Gemüse/Gemüse gekocht (inkl. Konserven)|Pois mange-tout, à la vapeur (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Taccole, al vapore (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_588|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1013|2025-07-01|Celeriac, steamed|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|134|32|0.3|0.1|0|0.2|(null)|0.02|0.04|0|0|0|4|1.6|0.4|3.8|1.4|0.1|0|90.5|0.000006|0.000003|0|0.000034|0.000034|0.00005|0.00004|0.00017|0|0.00026|0.0000249|0.0005|0.006|0|0.00013|0.41|0.047|0.13|0.04|0.012|0.057|0.0003|0.0000024|0.0003|0.0000009|Селера, приготована на пару|(null)|Овочі/Варені овочі (вкл. консервовані)|Knollensellerie, gedämpft (ohne Zugabe von Salz)|(null)|Gemüse/Gemüse gekocht (inkl. Konserven)|Céleri-rave, à la vapeur (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Sedano rapa, al vapore (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_589|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1014|2025-07-01|Kohlrabi, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|119|28|0.2|0|0|0.1|(null)|0.03|0.05|0|0|0|3.9|3.8|0.1|1.5|2|0|0|92.4|0.000003|0.000001|0|0.000017|0.000016|0.00003|0.00005|0.00007|0|0.0016|0.0000264|0.00011|0.048|0|0.00053|0.3|0.016|0.036|0.025|0.016|0.045|0.0002|0.0000008|0.0002|0.0000009|Кольрабі, приготована на пару (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Kohlrabi, gedämpft (ohne Zugabe von Salz)|Rübkohl|Gemüse/Gemüse gekocht (inkl. Konserven)|Chou-pomme, à la vapeur (sans adjonction de sel)|Colrave;Chou-rave|Légumes/Légumes cuits (conserves comprises)|Cavolo rapa, al vapore (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_590|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1015|2025-07-01|Leek, stewed (without addition of fat and salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|141|34|0.2|0.1|0|0.1|(null)|0.1|0.03|0|0|0|4.2|3.8|0.1|3.3|2.1|0|0|90.2|0.000046|0.000023|(null)|0.000276|0.000276|0.00009|0.00006|0.00019|0|0.00027|0.0000154|0.00012|0.0119|0|0.00057|0.19|0.0041|0.057|0.028|0.0073|0.028|0.0003|0.0000009|0.0002|0.0000002|Порей, тушкований (без додавання жиру та солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Lauch, gedünstet (ohne Zugabe von Fett und Salz)|(null)|Gemüse/Gemüse gekocht (inkl. Konserven)|Poireau, à l'étuvée (sans adjonction de graisse ni de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Porro, stufato (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_591|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1016|2025-07-01|Swiss chard, steamed (without addition of salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|83|20|0.3|0|0.1|0.1|(null)|0.08|0.01|0|0|0|2|1.5|0|2.2|1.3|0.1|0|92.9|0.00009|0.000045|(null)|0.000541|0.000541|0.00004|0.00002|0.00007|0|0.00042|0.0000147|0.0002|0.0077|0|(null)|0.34|0.06|0.28|0.048|0.02|0.013|0.0009|0.000005|0.0001|0.0000006|Мангольд, приготований на пару (без додавання солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Mangold, gedämpft (ohne Zugabe von Salz)|Krautstiel|Gemüse/Gemüse gekocht (inkl. Konserven)|Bette, à la vapeur (sans adjonction de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Bietola, al vapore (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
generic_SwissFoodDB_product_592|2025-10-04|https://naehrwertdaten.ch/en/downloads/|1017|2025-07-01|Bell pepper, green, stewed (without addition of fat and salt)|(null)|Vegetables/Cooked vegetables (incl. cans)|(null)|(null)|113|27|0.4|0.1|0|0.2|(null)|0.12|0.07|0|0|0|3.7|3.2|0.1|2.2|1.1|0|0|92.6|0.000049|0.000025|0|0.000294|0.000255|0.00003|0.00003|0.00026|0|0.00063|0.000022|0.00016|0.1172|0|0.00082|0.19|0.0069|0.024|0.011|0.012|0.034|0.0004|0.0000005|0.0001|0.0000001|Болгарський перець, зелений, тушкований (без додавання жиру та солі)|(null)|Овочі/Варені овочі (вкл. консервовані)|Peperoni, grün, gedünstet (ohne Zugabe von Fett und Salz)|(null)|Gemüse/Gemüse gekocht (inkl. Konserven)|Poivron, vert, à l'étuvée (sans adjonction de graisse ni de sel)|(null)|Légumes/Légumes cuits (conserves comprises)|Peperone, verde, stufato (senza aggiunta di sale)|(null)|Verdure/Verdure cotte (incl. conserve)
